id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,ip,user_authentication,会员类型,会员等级
5226775287436093,QbexWvcsZ,2384122784,中国教育报,【风范已远映后学——追记杨振宁先生的教育情怀】10月24日上午，八宝山革命公墓礼堂前排起了蜿蜒的长龙，人们身着素衣、神情肃穆，前来送别杨振宁先生最后一程。　　连日来，哀思如潮。清华大学科学馆走廊上，上百束菊花绵延数十米；中山大学、南京大学的杨振宁雕像前，师生默立，鲜花环绕……杨振宁逝世后，全国数十所高校相继发文悼念，深情追忆他关心学校发展的点滴往事。　　“杨振宁先生不仅是一位伟大的科学家，也是一位伟大的教育家，他心系祖国教育、科技、人才事业，对中国高等教育改革发展产生了重要影响。”中国科学院院士、北京大学原校长陈佳洱说。　　破冰架桥　　为中国学者打开世界之窗　　“我仍然时常想起杨振宁先生邀请我们去美国学术访问的日子，那对我整个学术生涯的影响是飞跃性的。”听闻杨振宁逝世的消息后，82岁高龄的著名微分几何学家、复旦大学教授忻元龙难掩悲伤。　　1979年初，忻元龙等人应杨振宁邀请，赴美国纽约州立大学石溪分校访问，成为改革开放初期中国高校首批出国交流的学者。那时，杨振宁担任该校理论物理研究所所长。　　石溪分校的数学系就在理论物理研究所楼下。在那里，忻元龙打开了全新的学术视野，第一次接触到当时国际数学领域的新潮流“调和映照理论”，从此成为他长期的研究领域。“可以说，杨先生是我们对外开展学术交流的引路人。”忻元龙感慨。　　杨振宁是中美学术交流的“破冰者”。早在1971年，中美关系刚有松动时，他就冒着巨大的风险率先回到中国。此后他几乎每年回国，走访高校、举办讲座、与师生座谈……带来国际上最前沿的学术信息，让当时处在封闭环境中的中国学者与世界接轨。　　忻元龙清楚地记得1976年春天杨振宁来复旦大学作关于“杨-米尔斯规范场论”学术报告时的情景。　　“杨-米尔斯规范场论”是杨振宁和米尔斯在1954年提出的，被认为是现代物理学的基石之一，是与麦克斯韦方程和爱因斯坦广义相对论相媲美的最重要的基础物理理论之一。　　“那时国际上对这一理论的研究已经很热，我们却一无所知。杨先生提出了很多重要问题，把我们带到了国际最重要的研究方向上去。”忻元龙说。　　杨振宁始终相信，国内大学中有实力很强的研究人员，如果能及时掌握国际上的学术动向，抓住问题之所在，国内的研究力量会很快发挥出来。他在复旦大学发现了谷超豪等人的研究实力，并与他们合作发表了《规范场理论的若干问题》等文章，为科学界带来了新的突破，也为中外学术界提供了宝贵的交流范例。　　“他真是非常热心的人，发现我们有好成果，立马主动推荐到国际上去，提高了成果的国际影响力。”85岁的中国科学技术大学教授徐克尊回忆，1981年夏天，他向杨振宁汇报了团队“反常切伦科夫辐射实验”，杨振宁听后给予高度评价，并立即写信推荐至国际顶尖物理期刊上发表。　　为了让更多有潜力的中国中青年学者到美国进修，杨振宁亲自发起成立“与中国教育交流委员会（CEEC）”，并在中国香港、美国等地筹募资金。1981年至1992年间，该基金资助了80多位中国学者赴美访学。　　“杨先生对我们CEEC学者的要求是很严的。”91岁高龄的陈佳洱回忆，1982年他受资助前往纽约州立大学石溪分校原子核结构实验室，参与超导重离子直线加速器的研制，刚到校工作一个月，杨振宁就要求他提交研究工作进展情况和存在问题等的工作报告，此后，仍定期要求他书面汇报工作进展。　　而在学术之外，杨振宁却是平易近人的。忻元龙回忆，杨先生曾带他们去露天集市，买了一包当时国内罕见的开心果，笑着说，给你们尝尝。“我至今都记得这袋开心果，以及杨先生教的单词pistachio。”忻元龙说。　　杨振宁架起的一座座中外学术交流桥梁，对于当时资源有限的中国高校而言意义重大。那一代学人里，许多曾受杨振宁帮助的学者，后来都成长为中国顶尖大学的领导者，包括陈佳洱、复旦大学原校长杨福家、中国科学技术大学原校长谷超豪等，成为推动中国高等教育改革发展的重要力量。　　目光高远　　厚植基础科学沃土　　陈佳洱至今收藏着杨振宁写给他的一封信，时间是1997年8月28日。信中，杨振宁建议北京大学进行非超导与超导电子枪的研发，“此计划若能快速进行，达到世界第一的可能性极大！”字里行间透露着急切。　　这封看似普通的来信，承载着杨振宁对科研布局的深邃洞察。彼时，美国两大国家实验室正在部署发展基于加速器的自由电子激光。杨振宁凭借敏锐的目光，预见到这将是强激光领域发展的关键方向，必须把握机遇，迎头赶上。　　收到信的陈佳洱不敢懈怠，和同事一头扎进了这一前沿领域，他们攻克关键技术瓶颈，先后研制出了先进的直流—超导光阴极电子枪、性能优越的射频超导加速腔，以及国内第一台太赫兹的自由电子激光器等，使我国的射频超导技术达到了国际先进水平。　　在陈佳洱的记忆中，杨振宁多次来到北京大学重离子物理研究所，指导超导加速器装置的研发工作，“杨先生给了我们很大的支持和鼓励，是我们科研道路上的引路人”。　　杨振宁的远见卓识，早已超越物理学领域，深深融入了中国基础科学发展的脉络。早在1972年，他就向中央领导同志提议恢复和加强基础科学研究。　　在那个重工轻理的年代，这一建议如一声春雷，唤醒了沉寂已久的基础科学研究，悄然改变了一代知识分子的命运轨迹。　　“清华大学立即成立4个研究班，加强基础理论研究。清华配备了最好的老师，还从中国科学院、北大请了一批老师来教。”中国科学院院士、清华大学原校长顾秉林第一批参加了固体物理研究班的学习，开启了自己的学术生涯。　　此后半个多世纪，杨振宁躬行不辍，为祖国的基础科学厚植沃土。　　在南开大学，他推动建立理论物理研究室，不仅定期与师生讨论学术发展，还经常邀请国际一流学者交流，细心到举办国际会议时捐献计算机、打印机，乃至茶歇所需的咖啡机。在中山大学，他发起成立“高等学术研究中心基金会”，呵护那些有学术价值但不一定有经济价值的基础研究项目，如古文字学、人类学、民族学、数学等，一批中青年学者得以潜心探索……　　“愿在有生之年尽力帮助清华大学发展，尤其是使清华大学的理科重新建立起来。”1997年，清华大学成立高等研究中心（2009年更名为高等研究院），杨振宁应邀担任中心名誉主任，在清华大学开始了“他这辈子最后一件值得做的事情”。　　他提出“精干、择优、流动”的原则，聚焦理论物理、数学、计算机科学等前沿领域开展研究，从选聘人才、筹集经费到发展规划，杨振宁都积极出谋划策，甚至在高等研究院搬迁新址时，亲自画了卫生间设计图，因为他认为高等研究院是国际学术交流平台，卫生间气味会影响国外来访学者的体验。　　“杨先生特别强调了要保持中心良好的学术氛围。”顾秉林说，为此，研究人员要有高度的学术自由，不需要有申请经费的要求，也不需要有发表文章的要求，所有的事情都以学术为标准来讨论和处理。　　在杨振宁的力邀和影响下，林家翘、姚期智、王小云等一大批世界顶尖科学家加盟高等研究院。渐渐地，高等研究院在理论凝聚态物理、冷原子物理、理论计算机、密码学等领域形成了一批重要的研究成果，在国际上开始拥有举足轻重的地位和影响。　　甘为人梯　　培育科学薪火的“大先生”　　2021年，为贺杨振宁百岁华诞，清华大学2004级物理班和数理基础科学班以集体名义递交了一封亲笔信。信中写道：“时光荏苒，如今的我们，比彼时少了少年人的锋芒，但多了对家国的责任。不变的是您对我们的影响，增添了我们的智慧，涤荡了我们的心灵，指明了我们奋斗的方向……”　　这份跨越17年的师生情谊，始于一门物理课。当时，国内一些知名教授不愿为本科生授课，清华大学物理系教授朱邦芬正为此发愁，当他问杨振宁能不能为大一新生上物理课时，没想到，这位82岁的诺贝尔物理学奖获得者痛快地答应了。　　2004级物理系学生刘俊锐成了那一批中的幸运儿。在刘俊锐印象中，杨振宁的授课颇有见解和技巧。“记得讲到‘熵’这个概念时，杨先生说：‘书里的讲法不好，我们来这样讲。’他让我们完全忽略这个概念的存在，带我们做一些热力学上的推导，在推导过程中，‘熵’的概念被‘重新’发现和定义，这种教法让抽象概念变得生动自然。”　　课堂之外，杨振宁还会专门给学生安排一些小讲座，从与费米、爱因斯坦等科学大师的交往故事谈到父亲教诲，乃至西南联大岁月中的朦胧情愫，“这些故事很有趣，让我们在跨越时空的对话中领悟治学为人之道。”刘俊锐说。　　为中国培育杰出人才一直是杨振宁心中最牵挂的事。他在不同场合以“木板”与“箱子”比喻中、美教育的差异，提倡“渗透式学习”，强调“中国学生不仅要知之为知之，更要学会不知也要知”。　　这一理念启发了陈佳洱。在担任北京大学校长期间，他推动两项改革：文科生必须修至少4学分理科课程，理科生也需要修至少4学分文科课程，使学生具有更高的人文和科学文化素质，树立正确的“三观”，还推动成立了文学部、理学部，使得相近学科可以融会贯通。　　“杨先生特别关心我国的人才培养与教育质量，他的观点启发了国内多所高校进行人才培养模式改革。”陈佳洱表示。　　在清华大学，杨振宁更是做了大量多方面、多层次和全局性的工作。“从学校成立数理基础科学班，到创立清华学堂叶企孙物理班，再到启动清华物理‘攀登计划’，无不浸透着杨先生的教育理念和心血。”朱邦芬感慨道。　　作为杨振宁的关门弟子，20多年的言传身教让翟荟体会了何为“宁拙毋巧，宁朴毋华”的治学态度。“杨先生强调做学问要诚实、不投机取巧，要脚踏实地，从最简单的事情开始，一步一个脚印。”翟荟回忆，先生90多岁仍给他发邮件讨论新做的计算，2023年的最后一封邮件勉励他“请继续努力”。　　清华大学高等研究院教授汪忠曾得到杨振宁多次的点拨，当他准备在论文中署上先生姓名时，杨振宁却坚定地拒绝了，说自己并没有参与具体计算，不能掠美，并鼓励他继续深入下去。“这种严于律己、奖掖后学的襟怀，我永世难忘。”　　事实上，杨振宁对师生的关爱早已超越清华园。　　他支持中国科学技术大学少年班的发展，“应支持他们向擅长的方向发展，不要照搬一个模子”，并将魔方作为礼物，手把手地教学子们旋转拼合，叮嘱学子们，“要多读科普，拓宽视野”。　　在南京大学，听说当时部分学子生活艰苦，他立即捐出在各地讲学的1.5万美元讲课费，在南京大学设立了全球首个以他名字命名的奖学金，每年奖励10名品学兼优的本科生。　　得知东莞理工学院创办“杨振宁创新班”的设想，他欣然支持，并寄语学校抓住新一轮科技革命与产业变革的契机，培育栋梁之才。　　…………　　“杨先生不仅在科学领域不断突破，作出不朽的贡献，他的人格魅力、家国情怀也令人高山仰止，他的学术成就、精神和风范深深影响了几代中华学人。”顾秉林说。　　斯人已逝，追思犹存。　　在中山大学珠海校区的一隅，杨振宁25年前亲手种下的那株玉兰树，年年花开如雪，岁岁挺立常青。正如他卓然的风范与智慧，在无数学子心中，矗立起了一座永不褪色的精神丰碑。（本报记者焦以璇欧媚）,,,,,2,0,0,2025-10-28 17:30,微博网页版,,,,,普通用户,非会员,0
5226774080259202,Qbew015qG,2043349363,枫丿研达tui,高考倒计时222天，希望邵奕博进入赵永正班级（已经实现愿望分到赵永正老师班级），2026年6月6日、7日、8日、9日身体状况、生理状况、生物钟、状态达到最好年高考时身体状况、生理钟调到最佳状态（不感冒不生病状态好），2026年高考能考678分，能考省前300位，考上南京大学，（中科大、北航、哈工大、华科、北理、西交大、同济、东南、武大、电子科技、西工、南开、中山、华理、厦大）奕博一定可以🙏🙏🙏👊👊👊请为了目标加油请加油，请相信自己！高考倒计时255天（以前微博10.25）高考倒计时240天（以前微博10.10）高考倒计时262天（以前微博9.18）高考倒计时281天（以前微博8.29）高考倒计时314天（以前微博7.27）高考倒计时224天，10.26日今天我没看无用视频第35天，今天你开学了，希望你2周以后还是精神饱满，这次放假你说你放弃了每周学习半天强基的机会，你想用这个时间整理一下错题，我觉得你是经过充分考虑的，坚持你认为对的，这次你说导数的难题你还是做着困难，我还是希望你想办法把这个知识攻克一下，争取能弄好，今天看了25级一个班的成绩浮动，发现现在的排名真的不是最终名次的，有的孩子现在虽然排名不高，但是高考可能会考的很好，有的平时排名很好但高考不理想的也很多，有时我都焦虑了。今天因为在车站看书看视频忘记检票了发现车都发车了，也退不了款，我又重新的买的票才回来，我有时真的服了自己各种状况都有，一点也不细心。不要学我，你好好为明年高考准备，加油南大、中科大、北航、华科、等你，希望你相信自己。希望你努力，相信你一定会实现梦想，我们一起加油吧！祝愿梦想都实现，保同济、北理、华科、哈工大、西交、东南、武汉，冲南大、中科大、北航希望通过努力明年愿望都能实现！高考倒计时223天，10.27日今天我没看无用视频第36天，今天我看了老师最新发的视频上次我是冤枉你了，这次看到你的视频可是我说和你说你没早去一直没看到你，实在是对不起，现在这轮一定稳扎稳打，不然二轮加难度会有影响，希望你高考保持现在实力不要有太大波动。加油，你好好为明年高考准备加油南大、中科大、北航、华科、等你，希望你相信自己。希望你努力，相信你一定会实现梦想，我们一起加油吧！祝愿梦想都实现，保同济、北理、华科、哈工大、西交、东南、武汉，冲南大、中科大、北航希望通过努力明年愿望都能实现！高考倒计时222天，10.28日今天我没看无用视频第37天，昨天跑步第1天，你们都开始供暖也不知道今天会不会真的是个寒冬，但是就晚上回家这么大会儿还是不想交暖气费，希望你能攻克导数难题，这次两周状态好，不生病增加信心，头脑灵活的做新题型。加油，你好好为明年高考准备加油南大、中科大、北航、华科、等你，希望你相信自己。希望你努力，相信你一定会实现梦想，我们一起加油吧！祝愿梦想都实现，保同济、北理、华科、哈工大、西交、东南、武汉，冲南大、中科大、北航希望通过努力明年愿望都能实现！,,,,,0,0,0,2025-10-28 17:25,微博网页版,,,,,普通用户,非会员,0
5226772368722661,QbeteABa5,7630855265,南京飞象教育科技有限公司,分享视频L南京飞象教育科技有限公司的微博视频,,,,,0,0,0,2025-10-28 17:18,微博视频号,,"http://f.video.weibocdn.com/o0/XG52Oz8Nlx08sxhHMfSo01041200YmYL0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1761985145&ssig=Rgnwsl5mf%2B&KID=unistore,video",,,蓝V,非会员,0
5226769584230319,QbeoKhKuX,7840308043,小董内心独白,牛逼西南油气田分公司他个岗位招40个人，他的学历要求是博士研究生，然后有500个博士免笔试，而且大多数博士都是二浙江大学南京大学有一些都没听说过外国大学东京大学吉林大学中山大学石油北大然后有一个是计算机长的，我觉得还可以，因为就算金毛我觉得应该还不错，然后我看了一下他一共是招录36个人，他是硕博都可以，然后免笔试的人有500余人五百多，其中包括了电子科技大学，西安电子科技大学中国科学技术大学哈尔滨工业大学武汉大学香港大学上海交通大学清华武汉北京航天航空大学墨尔本大学四川大学，他们的专业都挺好的，都是电子信息工程软件工程人工智能网络安全浙江大学清华大学有571个人报然后现在是市场营销，他也是他只招三个人，并且他的学历要求是硕士和博士，里面有清华大学的新区，中国人民大学的国际商务学，武汉大学的新闻学，国外的都没听说过什么香港中文大学伦敦大学墨尔本大学利物浦大学南洋理工大学北京大学新闻传播这些都是免笔试的三个人，他现在都有104个人报有一个岗位，他招10个人面笔试的有272个人，然后需要笔试的有202个人，并且大家都是至少是二的硕士有一个计算机的岗位，一共招36个人免笔试的博硕有570一个需要笔试的有3000个人报L小董内心独白的微博视频,,,,,0,0,0,2025-10-28 17:07,iPhone客户端,,"http://f.video.weibocdn.com/o0/uBSHZREUlx08sxgYFrRC010412008cvI0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1761985160&ssig=LfVC9sqhXG&KID=unistore,video",,,普通用户,非会员,0
5226769237934577,Qbeobxi93,6020516658,育见新闻,语文教材中的古诗文，是穿越了千百年的时间长廊，抵达我们眼前的文字瑰宝。它们最初被书写时，就是今日的模样吗？为何课本中的某些篇章，会与我们记忆中的其他版本，存在微妙的差异？面对这些承载着文明基因的文字，我们今日又该如何解读、如何传承？今天，我们共同“育见”南京大学教授柳士镇，义务教育语文教材编委会主任、北京师范大学教授王立军，一同探寻古诗文背后的生命轨迹。L育见新闻的微博视频,,,,,0,0,0,2025-10-28 17:05,微博视频号,,"http://f.video.weibocdn.com/o0/pAy3vHXwlx08sxgUGsA801041202T8F70E020.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1761985160&ssig=wFQuoPT6ga&KID=unistore,video",,,普通用户,会员,8
5226764546606352,QbegCrIC4,2543818542,活力西岗,【西岗街道听竹社区青少年国学启蒙班开班：节气为媒传文脉国学启蒙润童心】近日，摄山星城小学国学教室内暖意融融，2025-2026第十二期秋季学期青少年国学启蒙班正式开班。本次课程以“时光的韵律——二十四节气探索之旅”为主题，南京大学哲学学院国学启蒙班讲师邵一凡带领30余名社区青少年，沉浸式感受中华优秀传统文化的魅力。“我们希望让国学启蒙融入青少年生活，让他们从小感受传统文化魅力，增强文化认同感”听竹社区负责人孙超群表示。未来听竹社区将继续以国学启蒙为抓手，推出更多贴近青少年需求的文化课程，推动中华优秀传统文化在社区落地生根、焕发生机。来源：西岗街道听竹社区拟稿：罗笃雯审核：李青发布：陈卫华,,,,,0,0,0,2025-10-28 16:47,微博网页版,"https://wx2.sinaimg.cn/large/979f972egy1i6s6pm4k5vj20u00mi7ic.jpg,https://wx4.sinaimg.cn/large/979f972egy1i6s6pp4i5cj20u00midu1.jpg,https://wx3.sinaimg.cn/large/979f972egy1i6s6psjuxfj20u00mi7ix.jpg,https://wx1.sinaimg.cn/large/979f972egy1i6s6pw9bc5j20nk0hngvc.jpg",,,,蓝V,非会员,0
5226758079254513,Qbe6bCPwl,6535812105,深睿医疗,近日，深睿医疗联合中国人民解放军东部战区总医院（南京大学医学院附属金陵医院）放射科张龙江教授团队提出并验证了一项创新性“Sham-AI”的安慰剂对照策略，相关成果发表于《Radiology:ArtificialIntelligence》（IF13.2/中科院1区）。这一突破性成果，为医疗AI领域长期面临的“临床价值验证”难题提供了全新解决方案，推动医疗AI研究从“技术性能比拼”转向“真实临床价值验证”的新领域。,,,,,0,0,0,2025-10-28 16:21,微博网页版,https://wx1.sinaimg.cn/large/0078jBihly1i6s5zhsmm1j30u00h2jz7.jpg,,,,蓝V,非会员,0
5226757101979235,Qbe4C8iT9,5410718337,CEO来信君,【化学老师登顶中国女首富！】2025年的胡润富豪榜上，翰森制药的CEO钟慧娟以1410亿元取代娃哈哈875亿元的宗馥莉，成为中国女首富。简单了解一下翰森制药和钟慧娟这个人吧！翰森制药是中国领先的创新驱动型制药企业，1996年起步，2019年在香港联交所上市，下属豪森药业等核心子公司￼￼￼。翰森公司聚焦抗肿瘤、中枢神经系统、抗感染等重大疾病领域，截至2024上半年已上市7款创新药，创新产品营收占比达77.4%，连续多年位居全球制药企业百强、中国医药研发产品线最佳工业企业前3强，还连续两年获MSCIESG评级AA级，跻身全球行业领导者行列￼￼￼。钟慧娟是翰森制药创始人、主席兼首席执行官，她1961年生于江苏连云港，毕业于江苏师范大学化学专业，获南京大学EMBA学位￼￼￼。1996年钟慧娟辞去中学化学教师工作投身医药行业，带领团队推出首款国家级新产品“美丰”，2003年推动公司通过美国FDA认证进入欧美市场￼￼￼。她主导公司从仿制药向创新药转型，2019年带领翰森制药上市，多次登顶全球白手起家女富豪榜，提出过多项医药产业发展建议，荣获国家科技进步奖二等奖等荣誉￼￼￼。#中国女首富#,,,,中国女首富,0,0,0,2025-10-28 16:17,iPhone客户端,"https://wx1.sinaimg.cn/large/005UaP0Bgy1i6s5vfh8g6j31g22u67bl.jpg,https://wx1.sinaimg.cn/large/005UaP0Bgy1i6s5vgobqbj32qc3n47pj.jpg",,,,普通用户,非会员,0
5226754082079951,QbdZK8J5B,7466572062,玉佩恩戴,#梓渝粉丝说蒲熠星没文化#现在南京大学的人都要被说没文化了吗,,,,梓渝粉丝说蒲熠星没文化,0,1,0,2025-10-28 16:05,iPhone客户端,,,,,普通用户,非会员,0
5226750699375187,QbdUhDkUH,6046492845,当心别踩疼雪,南京大学考研超话27考研蹲一个基础医学上岸的学长学姐,,,,,0,6,5,2025-10-28 15:52,南京大学考研超话,,,,,普通用户,非会员,0
5226747333444077,QbdORerXD,2613324761,中国教育在线,【#南京大学成立香港高等研究院#】10月21日至22日，南京大学党委书记、中国科学院院士谭铁牛率团赴香港访问。@南京大学在港主办新时代南京大学-香港科教合作研讨会，并举行“南京大学香港高等研究院”揭牌成立仪式。访问期间，代表团还出席香港江苏科创中心启用仪式，到访香港赛马会、香港理工大学等机构和高校，为进一步推进南京大学“奋进行动”的实施拓展重要资源，取得一系列实质性成果。#高校动态#谭铁牛、香港数码港管理有限公司行政总裁郑松岩、香港大学校长张翔、香港理工大学校长滕锦光共同为“南京大学香港高等研究院”揭牌。,,,南京大学,"南京大学成立香港高等研究院,高校动态",1,0,6,2025-10-28 15:38,微博网页版,https://wx3.sinaimg.cn/large/9bc42bd9ly1i6s4qm9go2j24mo3344qp.jpg,,,,蓝V,非会员,0
5226745726503546,QbdMgrhRU,2208634104,gad杰地设计,gadX重庆大学，校企开放日进行时2025年10月23日下午，gad杰地设计与重庆大学建筑城规学院联合举办的“校企开放日”活动，在gad杰地设计重庆公司📍举办。近40位重大师生以一种更直观且身临其境的方式了解一个真实的gad。gad杰地设计总裁杨明，合伙人黄嘉对公司进行介绍，分享了gad诸多高品质实践作品，以及公司在行业下行期逆风而上、扬帆海外的雄心与成效，比如，2024年我们搬入了属于自己的总部，2025年4月和10月分别中标迪拜lumena双塔，高度分别是260m和380m……这些都成为gad为每个人提供学习、成长、晋升机会并给予有市场竞争力薪酬的基础。多位在gad工作的重大校友则分享了真实的工作与生活状态，以及他们眼中gad对新人多方位培养的重视与投入。而后，gad相关人员与重大师生进行了轻松的面对面交流，并邀师生参观了重庆公司，让他们得以更真切地感受公司环境与氛围。最后，活动在gad重庆公司“小食堂”的聚餐中结束。gad重庆办公室成立于2014年，深入、深度而持久地参与西南地区建设，先后落地重庆南开两江中学、抚仙湖汐岸会所、黄龙溪谷塔希提、东莞万科棠樾、明月湖景观塔等大量高品质作品。随着成都西岭雪山安纳塔拉度假酒店、仁和春天29号院、国宾7号院、锦宸府、锦宸院、华宸府、招商玺等大量成都项目推进，也为了更好地服务、辐射西南片区，2025年，gad成都办公室成立。我们希望对建筑依然热爱的同频的小伙伴儿加入gad，与我们一起开拓、共同创造。🧐继南京大学、重庆大学，gad2025校园招聘将在东南大学、哈尔滨工业大学、浙江大学等继续开展，“职”等你来！更多校招信息请关注gz号！#gad##gad作品##建筑设计##校招##重庆大学##校企开放日#,,,,"gad,gad作品,建筑设计,校招,重庆大学,校企开放日",0,0,3,2025-10-28 15:32,微博网页版,"https://wx3.sinaimg.cn/large/83a514f8ly1i6s4girokdj21d81tmnpd.jpg,https://wx3.sinaimg.cn/large/83a514f8ly1i6s4giix6rj21d81tmkjl.jpg,https://wx2.sinaimg.cn/large/83a514f8ly1i6s4gitxxnj21d81tmnpd.jpg,https://wx1.sinaimg.cn/large/83a514f8ly1i6s4giae32j21d81tme81.jpg,https://wx3.sinaimg.cn/large/83a514f8ly1i6s4gj55kij21d80wtqv5.jpg,https://wx3.sinaimg.cn/large/83a514f8ly1i6s4gip4xkj21d81tmnpd.jpg,https://wx4.sinaimg.cn/large/83a514f8ly1i6s4ghvmpnj21d81tmb29.jpg,https://wx1.sinaimg.cn/large/83a514f8ly1i6s4ghdfshj21d81tm1kx.jpg,https://wx2.sinaimg.cn/large/83a514f8ly1i6s4gi6vmcj21d81tme81.jpg",,,,蓝V,非会员,0
5226744174084287,QbdJLh8vB,3209718350,评城风雨,太卷了，26年南京大学电子信息人工智能学院研究生就招一个人，已有近百人报名，神仙打架。校园风雨超话#校园v计划##带你涨知识#L评城风雨的微博视频,,,,"校园v计划,带你涨知识",0,0,0,2025-10-28 15:26,校园风雨超话,,"http://f.video.weibocdn.com/o0/5AaDS2pHlx08sxa1nccw01041200eXVW0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1761985160&ssig=Sgv7ipcMaG&KID=unistore,video",,,红V,超级会员,2
5226742499249025,QbdH3CO5P,1726418205,华禹高考快讯,【南京大学香港高等研究院揭牌】10月21日下午，由南京大学主办的“新时代南京大学——香港科教合作研讨会”在香港数码港举行，并举行“南京大学香港高等研究院”揭牌成立仪式。,,,,,0,0,0,2025-10-28 15:19,微博网页版,https://wx2.sinaimg.cn/large/66e70d1dly1i6s4737nm7j21kw11xagp.jpg,,,,蓝V,非会员,0
5226739074601015,QbdBxjiVV,6892536398,元宝投研,我国下一代光伏技术取得新进展。南京大学谭海仁团队和国防科技创新研究院常超团队联合运用太赫兹技术，对全钙钛矿叠层光伏电池内部载流子输运行为实现精准、无损探测。改进后的电池光电转化效率突破30%，国际权威学术期刊《自然》10月28日在线发表相关研究论文。,,,,,0,0,1,2025-10-28 15:06,iPhone客户端,,,,,普通用户,超级会员,1
5226737539222852,Qbdz3CHhG,1768409523,南京大学,#南大生活#2025年10月27日，南京大学第二十届读书节开幕式在仙林校区图书馆隆重举行！“廿载致远书韵流金”，四校区联动玩转阅读，先秦诸子解读、《朱子读书法》精讲，学术干货听不停！致敬程开甲、吴有训“大先生”，敦煌艺术文献展带你穿越千年！赤壁之战实景互动、植物拓染书衣DIY，手脑并用玩出阅读新花样！AI漫画说经典、数据达人沙龙，传统与现代碰撞超惊喜！读书节持续到11月底，超多活动等你打卡～在南大，让读书成为浪漫的事吧！（来源：南京大学图书馆编辑：邓若曦）,,,,南大生活,1,0,3,2025-10-28 15:00,微博网页版,"https://wx3.sinaimg.cn/large/6967c9b3gy1i6r9mgs0ybj20xc1kywqw.jpg,https://wx1.sinaimg.cn/large/6967c9b3gy1i6r9mgf6pxj20xc11ik1j.jpg,https://wx4.sinaimg.cn/large/6967c9b3gy1i6r9mgfcgxj20xc1kc7j1.jpg,https://wx1.sinaimg.cn/large/6967c9b3gy1i6r9mghkrdj20xc1lmwq7.jpg,https://wx2.sinaimg.cn/large/6967c9b3gy1i6r9mhsfybj20xc1owwrf.jpg,https://wx3.sinaimg.cn/large/6967c9b3gy1i6r9mgf5daj20ph19cthy.jpg,https://wx3.sinaimg.cn/large/6967c9b3gy1i6r9mgbr4aj20xc1nfqb0.jpg,https://wx1.sinaimg.cn/large/6967c9b3gy1i6r9mg7sv4j20xb1kadmy.jpg,https://wx1.sinaimg.cn/large/6967c9b3gy1i6r9mgbyoej20xc1dz7at.jpg",,,,蓝V,超级会员,1
5226728797768032,QbdkXwAOQ,7460933104,ais会议论文,11.07终轮截稿！📢第三届数学与机器学习国际学术会议（ICMML2025)⏲会议时间：2025.11.14-16⛳️会议地点：江苏南京（线上同步）📮投稿链接：O网页链接👏出版单位：ACM（ISBN：979-8-4007-2093-2）👏收录检索：EICompendex|Scopus⛳️组织单位：南京大学主办/南京理工大学、南京审计大学等学会协办👉联系人:王老师:17398998540(微信同号)创作者中心,,,,,0,0,0,2025-10-28 14:25,Redmi Note 13 5G,"https://wx3.sinaimg.cn/large/0088VjwIly1i6s2mdb8jtj30zk19uajm.jpg,https://wx4.sinaimg.cn/large/0088VjwIly1i6s2mdo3b5j30o10gcdm6.jpg",,,,普通用户,非会员,0
5226724998516003,QbdePzJoT,2803085915,依米的茶,今天在百年名校南京大学打工,,,,,0,1,1,2025-10-28 14:10,iPhone客户端,https://wx4.sinaimg.cn/large/a713b25bly1i6s26iv08qj22c0340x6r.jpg,,,,普通用户,非会员,0
